3015,就是说 你 有 五 percent 的 概率 会会 有 accident happen,AD PN VE CD NN DEG NN NN VE NN NR,more,,,,technology,test,1031
3016,如果 你 customer 在 知道 这个 会 有 五 percent 的 accident,CS PN VV P VV PN VV VE CD NN DEG NN,3,"['customer', 'percent', 'accident']","[2, 9, 11]","['VV', 'NN', 'NN']",technology,test,1032
3017,那个 happen 的 几率 下 你 都 来 买 了 这 辆 车 然后 你 使用 了 self driving 的 这个 功能,DT NR DEG NN LC PN AD VV VV AS DT M NN AD PN VV AS NN NN DEG PN NN,more,,,,technology,test,1033
3018,我 觉得 那 这样 的话 就是 应该 customer 他 就是 他 负 这个 就是说 如果 真的 accident happen 的话 就 应该 是 customer 他 负 这个 责任,PN VV PN VA SP AD VV NR PN AD PN VV PN AD CS AD VV NN SP AD VV VC NR PN VV PN NN,more,,,,technology,test,1034
3019,但是 如果 你 就是 单纯 的 sell 这个 technology 就是说 告诉 他 就是 我 的 我 self driving 这个 方向 是 perfect,AD CS PN AD VA DEC NN DT NN AD VV PN AD PN DEG PN NN VV DT NN VC NN,more,,,,technology,test,1035
3020,我 没有 mention 就是 any drawback 就 是 我 就 告诉 你 我 这个 这个 function 它 能 work 他 work properly,PN AD VV AD JJ NN AD VC PN AD VV PN PN DT DT NN PN VV NN PN NN NN,more,,,,technology,test,1036
3021,然后 如果 这样 的话 accident happen 的话 我 觉得 就是 company 要 take 要 负 这个 责任,AD CS VA SP VV NR SP PN VV AD VV VV VV VV VV PN NN,more,,,,technology,test,1037
3022,这个 这个 这个 function 它 是 被 他 的 enemy 他 的 被 那些 敌方 的 就是 对手 公司,DT DT DT NN PN VC LB PN DEG NR PN DEG SB DT NN DEG AD NN NN,2,"['function', 'enemy']","[3, 9]","['NN', 'NR']",technology,test,1039
3023,那 这个 又 是 另 一 回 事 那 就 是 第三 方 那个 take this responsibility,AD PN AD VC DT CD M NN PN AD VC OD NN DT NN PN VV,more,,,,technology,test,1041
3024,对 我 同意 就 是 self driving car 它 是 一 个 非常 high standard 的 那个 technique,P PN VV AD VC NN NN NN PN VC CD M AD VA VA DEC DT NN,more,,,,technology,test,1044
3025,就是说 首先 呢 它 要 考虑 的 scenario 比较 复杂 就是 当 你 在 城市 里,AD AD SP PN VV VV DEC NN AD JJ AD P PN P NN LC,1,['scenario'],[7],['NN'],technology,test,1045
3026,使用 这个 function 的 时候,VV DT NN DEC NN,1,['function'],[2],['NN'],technology,test,1046
3027,第二 个 呢 它 的 测试 也 很 很 复杂 就是说 你 在 测试 的 时候 你 只 能 simulate 这个 scenario,OD M SP PN DEG NN AD AD AD JJ AD PN P VV DEC NN PN AD VV VV PN NR,2,"['simulate', 'scenario']","[19, 21]","['VV', 'NR']",technology,test,1047
3028,你 不 能 去 把 它 放在 真的 环境 下去 测试 它 因为 这个 万一 那个 accident happen 怎么办,PN AD VV VV BA PN VV NN NN VV VV PN P DT CS DT NR NR VV,more,,,,technology,test,1048
3029,对 然后 所以 说 你 的 你 当你 测试 的 时候 你 说 我 我 这个 百分之九十九 percent,P AD AD VV PN DEG PN NN VV DEC NN PN VV PN PN DT CD NN,1,['percent'],[17],['NN'],technology,test,1049
3030,是 不 会 不 会 有 这样 意外 发生 的 但是 你 换 到 了 真实 的 scenario 又 是 另一回事,VC AD VV AD VV VE JJ NN VV DEC AD PN VV VV AS JJ DEG NN AD VC VV,1,['scenario'],[17],['NN'],technology,test,1050
3031,对 但是 除了 self driving car 也 有 一些 比较 就 是 low low standard 的 那些 technic,VA AD P NN NN NN AD VE CD AD AD VC NN NN NN DEC DT NN,more,,,,technology,test,1051
3032,ai 可以 就是 很 大 很 大 程度 上 改善 我们 的 生活 比如说 什么 一些 translation 啊 还有 一些 就是,NR VV AD AD VA AD JJ NN LC VV PN DEG NN AD DT CD NN SP CC CD AD,2,"['ai', 'translation']","[0, 16]","['NR', 'NN']",technology,test,1052
3033,好 那 我们 现在 开始 我们 第二 个 topic 就 是 你 认为 你 就是 你 认为 children 应 不应该 有 自己 的 smart phone,VA AD PN NT VV PN OD M NN AD VC PN VV PN AD PN VV NN VV AD VE PN DEG NN NN,more,,,,technology,test,1055
3034,我 觉得 呢 就是 有 smart phone 没 smart phone 就 是 是 一 个 类似于 双刃剑,PN VV SP AD VE NN NN VE NN NN AD VC VC CD M VV NN,more,,,,technology,test,1056
3035,其实 首先 呢 现在 就是 在 他们 那个 generation 就是 most of people have smart phone,AD AD SP NT AD P PN DT NN AD NN P NN NN NN NN,more,,,,technology,test,1057
3036,对 因为 就是 有 有的 甚至 就是 老师 布置 作业 就 是 他 可以 创建 一 个 group,P P AD VE DT AD AD NN VV NN AD VC PN VV VV CD M NN,1,['group'],[17],['NN'],technology,test,1058
3037,我 就 在 那个 group 这样 info 你们,PN AD P DT NR AD VV PN,2,"['group', 'info']","[4, 6]","['NR', 'VV']",technology,test,1060
3038,对 但是 它 也 有 它 的 drawback 就是说 啊 就是 有 手机 可以 玩 一些 很多 很多 游戏 之类 的 会 影响 学习,P AD PN AD VE PN DEG NN AD SP AD VE NN VV VV CD CD CD NN NN DEG VV VV VV,1,['drawback'],[7],['NN'],technology,test,1062
3039,去 guide those kids,VV AD VV NN,more,,,,technology,test,1064
3040,当然 我 小时候 我 也 没有 smartphone 但是 呢 我 是 小时候 比较 早 接触 过 那个 电脑,AD PN NT PN AD VE NN AD SP PN VC NT AD AD VV AS PN NN,1,['smartphone'],[6],['NN'],technology,test,1068
3041,就是 surfing the internet,AD NN DT NN,more,,,,technology,test,1071
3042,close 嗯 很多 my friends in my generation,VA IJ CD NN VV P NN NN,more,,,,technology,test,1076
3043,这么 fancy,AD NR,1,['fancy'],[1],['NR'],technology,test,1079
3044,你 要 就是 教导 就 是 自己 的 孩子 如何 使用 smartphone 是 一 个 非常 关键 的,PN VV AD VV AD VC PN DEG NN AD VV NN VC CD M AD JJ DEG,1,['smartphone'],[11],['NN'],technology,test,1081
3045,so 呃,NR IJ,1,['so'],[0],['NR'],technology,test,1082
3046,嗯 I think,IJ PN VV,more,,,,technology,test,1085
3047,stories 呃 will be,NR IJ NN NN,more,,,,technology,test,1090
3048,so you will walk slowly and slowly and then you you you should 呃,NN PN JJ NN NN CC NN CC NN PN PN PN NR SP,more,,,,technology,test,1094
3049,but for iphone you will be more 呃,AD P NN PN VV AD VV SP,more,,,,technology,test,1096
3050,还有 ipad,AD NR,1,['ipad'],[1],['NR'],technology,test,1102
3051,还有 iphone,AD NR,1,['iphone'],[1],['NR'],technology,test,1103
3052,还有 ipod,AD NR,1,['ipod'],[1],['NR'],technology,test,1104
3053,三 件 套 Mac 吗,CD M M NN SP,1,['Mac'],[3],['NN'],technology,test,1106
3054,我们 也 有 Mac,PN AD VE NR,1,['Mac'],[3],['NR'],technology,test,1107
3055,你 觉得 Mac 和 Windows 比 哪个,PN VV NR CC NR VV DT,2,"['Mac', 'Windows']","[2, 4]","['NR', 'NR']",technology,test,1109
3056,哦 I see,IJ PN NN,more,,,,technology,test,1111
3057,device 上面 使用,NN NN VV,1,['device'],[0],['NN'],technology,test,1116
3058,对 我们 有 syntax 的 课,P PN VE NR DEG NN,1,['syntax'],[3],['NR'],technology,test,1120
3059,都 得 学 R 语言,AD VV VV NN NN,1,['R'],[3],['NN'],technology,test,1124
3060,我们 也 学 big big data 然后 我们 主要 是 拿它 来 做 一些,PN AD VV JJ JJ NN AD PN AD VC VV MSP VV CD,more,,,,technology,test,1127
3061,呃 对 它 analyzed 或者是 哦 对 就 你 刚 你 说 的 那些 东西,IJ P PN VV CC IJ VA AD PN AD PN VV DEC DT NN,1,['analyzed'],[3],['VV'],technology,test,1128
3062,就是说 给 一些 data set 然后 你,AD P CD NN NN AD PN,more,,,,technology,test,1129
3063,做 一些 优化 啊 cleaning 啊,VV CD NN SP NR SP,1,['cleaning'],[4],['NR'],technology,test,1130
3064,然后 再 建 一 个 model 去 optimization 这样,AD AD VV CD M NN VV NN VA,2,"['model', 'optimization']","[5, 7]","['NN', 'NN']",technology,test,1131
3065,做 optimization 然后 再 去 做 预测 主要 还是 做 预测,VV NN AD AD VV VV NN AD AD VV NN,1,['optimization'],[1],['NN'],technology,test,1132
3066,也 不 是 也 不完全 是 ai,AD AD VC AD JJ VC NR,1,['ai'],[6],['NR'],technology,test,1133
3067,我 觉得 python 可能 会 用到 一些 neuralnetwork 还有 deep learning 的 东西,PN VV NR VV VV VV CD NN CC NN JJ DEG NN,more,,,,technology,test,1134
3068,就 之前 运用 到 的 一些 都 是 一些 现存 的 package,AD AD VV VV DEC CD AD VC CD JJ DEG NN,1,['package'],[11],['NN'],technology,test,1136
3069,整个 过程 是 怎么 去 做 怎么 去 洗 数据 怎么 去 最后 去 建模 到 做 prediction 但是,DT NN VC AD VV VV AD VV VV NN AD VV AD VV VV VV VV NN AD,1,['prediction'],[17],['NN'],technology,test,1140
3070,呃 language 那个,IJ NN DT,1,['language'],[1],['NN'],technology,test,1141
3071,computer language 还 有 problem language 的 东西 我 还是 不 太 懂,NR NN AD VE NN NN DEG NN PN AD AD AD VV,more,,,,technology,test,1142
3072,哦 stock 吗 对 有,IJ NN SP P VE,1,['stock'],[1],['NN'],technology,test,1145
3073,还有 就是 比如说 会呃 我们 上次 就 我 上次 做 的 一 个 project 是,AD AD AD VV PN AD AD PN AD VV DEC CD M NN VC,1,['project'],[13],['NN'],technology,test,1147
3074,大陆 的 那个 OFO 它 的 一 个 过去 在 不同 的 年份 不同 的 时间点 的 用量 然后 去,NN DEG DT NR PN DEG CD M NT P JJ DEG NN VA DEC NN DEG NN AD VV,1,['OFO'],[3],['NR'],technology,test,1149
3075,问题 就是 B 基本上 都 是 一些 business related 的 project,NN AD NN AD AD VC CD NN VV DEC NN,more,,,,technology,test,1153
3076,哦 那个 是 那个 是 wind 好像 是 做,IJ PN VC PN VC NN AD VC VV,1,['wind'],[5],['NN'],technology,test,1157
3077,就是 感觉 很 fancy,AD VV AD VA,1,['fancy'],[3],['VA'],technology,test,1159
3078,ai 有关 的 东西 吗,NR JJ DEG NN SP,1,['ai'],[0],['NR'],technology,test,1163
3079,还有 呃 so,AD IJ NN,1,['so'],[2],['NN'],technology,test,1166
3080,是 不 是 像 ocr 那 种 语音 识别,VC AD VC P NN DT M NN NN,1,['ocr'],[4],['NN'],technology,test,1180
3081,那 图像 识别 其实 上学 上 个 semester 我们,AD NN NN AD VV DT M NN PN,1,['semester'],[7],['NN'],technology,test,1182
3082,对 反正 我们 就 只 能 做 一些 这 种 比较 entry level 的 东西,P AD PN AD AD VV VV CD DT M AD JJ JJ DEG NN,more,,,,technology,test,1185
3083,都是 很 entry level 的 东西,AD AD VV JJ DEG NN,more,,,,technology,test,1191
3084,我们 一直 是 我们 讲 的 是 privacy 的 问题 block,PN AD VC PN VV DEC VC NR DEG NN NN,2,"['privacy', 'block']","[7, 10]","['NR', 'NN']",technology,test,1192
3085,privacy 嗯,NR IJ,1,['privacy'],[0],['NR'],technology,test,1196
3086,我 当时 学 privacy 的 时候 也 是 觉得,PN NT VV NR DEC NN AD VC VV,1,['privacy'],[3],['NR'],technology,test,1199
3087,block chain 是 一 个 非常 复杂 的 技术 因为 我 当时 在 网上 搜 了 很久,NR NR VC CD M AD JJ DEG NN P PN NT P NN VV AS NN,more,,,,technology,test,1200
3088,就 大部分 还是 比较 偏 finance 这 一 块,AD CD AD AD AD VV DT CD M,1,['finance'],[5],['VV'],technology,test,1205
3089,那 你 觉得 ai,AD PN VV NR,1,['ai'],[3],['NR'],technology,test,1207
3090,会 有 很多 privacy 是吗,VV VE CD NN NN,1,['privacy'],[3],['NN'],technology,test,1208
3091,你们 之前 有 聊 过 一 个 ai robot,PN AD VE VV AS CD M JJ NN,more,,,,technology,test,1210
3092,然后 它 可能 会 record your personal life,AD PN VV VV VV PN JJ NN,more,,,,technology,test,1213
3093,手机 的 applications 都 会 运用 到 定位 的 功能,NN DEG NN AD VV VV VV NN DEG NN,1,['applications'],[2],['NN'],technology,test,1247
3094,很多 其实 很多 用户 在下 download一个,CD AD CD NN VV CD,1,[],[],[],technology,test,1249
3095,app 的 时候 他们 不 会 去,NR DEG NN PN AD VV VV,1,['app'],[0],['NR'],technology,test,1250
3096,认真 的 看 那个 呃 协议 条款 就 是 你 要 他 其实 是 要 先 拿到 你 的 consent 然后 才 就是说 你 同 不 同意 我们 去 collect 你 的 这些 data,VA DEV VV DT IJ NN NN AD VC PN VV PN AD VC VV AD VV PN DEG NN AD AD AD PN AD AD VV PN VV VV PN DEG PN NN,3,"['consent', 'collect', 'data']","[19, 29, 33]","['NN', 'VV', 'NN']",technology,test,1251
3097,香港 他们 很 注重 privacy 的 问题,NR PN AD VV NN DEC NN,1,['privacy'],[4],['NN'],technology,test,1254
3098,他们 之所以 不 用 Alipay 的 原因 就 是 因为 啊 他们 觉得 Alipay 很 轻易 的 就能,PN AD AD VV NR DEC NN AD VC P SP PN VV NR AD VA DEC NN,2,"['Alipay', 'Alipay']","[4, 13]","['NR', 'NR']",technology,test,1255
3099,credit card 或者是 octopus card 这 种 东西,NR NN CC NN NN DT M NN,more,,,,technology,test,1259
3100,去 使用 这个 app 就 直接 捅 一 捅 一下 就 下去 所以 不 会 很 仔细 地 看 这些 东西,VV VV DT NR AD AD VV CD VV AD AD VV AD AD VV AD VA DEV VV DT NN,1,['app'],[3],['NR'],technology,test,1264
3101,mobile payment 的,NN NN SP,more,,,,technology,test,1276
3102,可以 用 mobile payments 但是 大多数 一些 奢侈品 品牌 或者是 一些 mall 里面,VV P NN NN AD CD CD NN NN CC CD NN NN,more,,,,technology,test,1278
3103,是 不 能 用 这些 mobile payment,VC AD VV P DT NN NN,more,,,,technology,test,1279
3104,他们 还 考虑 到 安全 问题 因为 alipay 你去,PN AD VV VV NN NN P NR VV,1,['alipay'],[7],['NR'],technology,test,1282
3105,sign in 的话 只 需要 你 的 一 个,NN P SP AD VV PN DEG CD M,more,,,,technology,test,1283
3106,mobile phone number 还有 你 的 嗯,NN NN NN CC PN DEG IJ,more,,,,technology,test,1284
3107,verification code 输 进去 之后 就 可以 了,NR NN VV VV LC AD VV SP,more,,,,technology,test,1290
3108,其实 也 是 之前 做 了 一 个 project 的,AD AD VC AD VV AS CD M NN SP,1,['project'],[8],['NN'],technology,test,1299
3109,做 了 一 个 关于 这 方面 的 调查 然后 再 加上 之前 学了 一些 关于 technology privacy 的 东西,VV AS CD M P DT NN DEG NN AD AD VV LC VV CD P NN NN DEC NN,more,,,,technology,test,1301
3110,比如 mac,AD NR,1,['mac'],[1],['NR'],technology,test,1311
3111,你 就 说说 为什么 你 是 除了 说 刚才 很 fancy 的 那 种,PN AD VV AD PN VC P VV AD AD VV DEC DT M,1,['fancy'],[10],['VV'],technology,test,1312
3112,嗯 ok,IJ NN,1,['ok'],[1],['NN'],technology,test,1314
3113,小朋友 我 回想 一下 when i was in elementary school,NN PN VV AD NN NN NN P NN NN,more,,,,technology,validation,1
3114,就是 其实 主要 的 功能 就是 打 电话 然后 跟 parents 联系,AD AD JJ DEG NN AD VV NN AD P NN VV,1,['parents'],[10],['NN'],technology,validation,4
3115,偶尔 跟 friends 传传 messages,AD P NN VV NN,2,"['friends', 'messages']","[2, 4]","['NN', 'NN']",technology,validation,5
3116,smart phone 越来越 普及 了,NR NN AD VV SP,more,,,,technology,validation,7
3117,可能 餐厅 里 呀 或者是 在 搭 那个 地铁 的 时候 看到 小朋友们 其实 有时候 手上 都 会 拿 着 smart phone 在 玩,VV NN LC SP CC P VV DT NN DEC NN VV NN AD AD NN AD VV VV AS NN NN AD VV,more,,,,technology,validation,10
3118,但 至于 小朋友 他们 要 不 要 use smart phone 呢,AD P NN PN VV AD VV VV NN NN SP,more,,,,technology,validation,11
3119,那个 economic state 就 买 不 买 得 起 这个 smart phone 给 小 朋友 如果 买 得 起 的话 我 觉得,DT JJ NN AD VV AD VV DER VV DT NN NN P JJ NN CS VV DER VV SP PN VV,more,,,,technology,validation,15
3120,可以 给 小朋友 一 个 smart phone,VV VV NN CD M NN NN,more,,,,technology,validation,16
3121,那 如果 有 smart phone 的话 其实,AD CS VE NN NN SP AD,more,,,,technology,validation,21
3122,共同 的 topic 可以 聊,JJ DEG NN VV VV,1,['topic'],[2],['NN'],technology,validation,23
3123,然后 再 来 就是 smart phone 它 的 功能 有的 时候,AD AD VV AD VV NN PN DEG NN PN NN,more,,,,technology,validation,28
3124,是 一 个 positive 的,VC CD M NN SP,1,['positive'],[3],['NN'],technology,validation,30
3125,呃 在 跟 friends 上面 去 他们 要 有 他们 自己 的 沟通 管道,IJ P P NN NN VV PN VV VE PN PN DEG NN NN,1,['friends'],[3],['NN'],technology,validation,35
3126,a smart phone 下面 也 有 很多 learning 的 apps 啊 他们 也 可以 利用 这些 东西 来,CD NN NN NN AD VE CD NN DEG NN SP PN AD VV VV DT NN VV,more,,,,technology,validation,37
3127,这些 children smartphone,DT NN NN,more,,,,technology,validation,41
3128,没有 办法 的 self control 所以 他们 就 会 沉迷于 一些 手机 的 games 啊 或者是,VE NN DEC NN NN AD PN AD VV VV CD NN DEG NN SP CC,more,,,,technology,validation,43
3129,所以 candy crush 就 是 一 个 kill time 很 好 的,AD NR NR AD VC CD M JJ NN AD VA SP,more,,,,technology,validation,57
3130,玩 smart phone 什么 时候 不 可以,VV NN NN DT NN AD VV,more,,,,technology,validation,62
3131,像 不 像 有 一 款 app 它 好像 是 可以,AD AD VV VE CD M NR PN AD VC VV,1,['app'],[6],['NR'],technology,validation,67
3132,呃 在 某个 特定 时间 内 block 掉 你 使用 某些 app 的 那种,IJ P DT JJ NN LC VV VV PN VV DT NN DEG NN,2,"['block', 'app']","[6, 11]","['VV', 'NN']",technology,validation,68
3133,你 需要 用 某个 app 那 怎么办,PN VV P DT NN AD VV,1,['app'],[4],['NN'],technology,validation,78
3134,我 以前 也 会 玩 一 种 online game 叫做,PN NT AD VV VV CD M JJ NN VV,more,,,,technology,validation,83
3135,so 他 可能 过 个 五 秒钟 就 会 爆炸,NR PN VV AS M CD M AD VV VV,1,['so'],[0],['NR'],technology,validation,86
3136,um my name is 刘书 and my English name is,NN AD VV VC NR CC NR NR NN VC,more,,,,persona,validation,95
3137,然后 在 the the difference uh for environment field it the difference between Hong Kong and mainland,AD P DT DT NN NN P NN NN NN DT NN NN NR URL CC VA,more,,,,persona,validation,119
3138,然后 能源 消耗 至 多少 电 的 还有 交通 的 燃油 有 各 种 的 factor,AD NN VV VV CD NN DEG CC NN DEG NN VE DT M DEG NN,1,['factor'],[15],['NN'],persona,validation,134
3139,在 一些 比较 大 公司 比如 像 C R P 或者说 像 一些 金融 公司 他们 下面 会 有 一些 这样 的 部门 去 做 他们 自己 的,P CD AD JJ NN AD P NN NN NN AD VV CD NN NN PN NN VV VE CD JJ DEG NN VV VV PN PN DEG,more,,,,persona,validation,142
3140,就是 是 一 个 base line 你 要 依靠 他 依据 他 去 做 一些 事情,AD VC CD M NN NN PN VV VV PN P PN VV VV CD NN,more,,,,persona,validation,158
3141,所以 there there is no,AD NN NN VC NN,more,,,,persona,validation,181
3142,呃 and even when we our project or report with the Hong Kong students,IJ CC JJ NN PN VV NN CC NN P DT JJ JJ NN,more,,,,persona,validation,191
3143,呃 it works,IJ JJ NN,more,,,,persona,validation,195
3144,嗯 we in my major we have 嗯 over eighty students and half is the local students,IJ PN P NN VV PN NR IJ NN VV NN CC NN VC DT JJ NN,more,,,,persona,validation,196
3145,[ UNK ] 像 像 我们 这 一 年 更 没有 时间 去 做 internship 或 什么,PU NR PU AD P PN DT CD M AD VE NN MSP VV NR CC PN,2,"['UNK', 'internship']","[1, 14]","['NR', 'NR']",persona,validation,245
3146,呃 我 现在 在 香港 科技 大学 读书 so 呃 博士 班 三 年级 读 的 是 呃,IJ PN NT P NR NN NN VV NR IJ NN NN OD NN VV DEC VC IJ,1,['so'],[8],['NR'],persona,validation,251
3147,呃 likes me really,IJ NN NN AD,more,,,,persona,validation,260
3148,我 最 喜欢 的 音乐 乐器 是 ukulele,PN AD VV DEC NN NN VC NN,1,['ukulele'],[7],['NN'],persona,validation,263
3149,an program leader when i was in 呃 university,NR NN NN NN NN NN P IJ NR,more,,,,persona,validation,265
3150,呃 我 去年 一月份 的 时候 有 去 India,IJ PN NT NT DEG NN VE VV NR,1,['India'],[8],['NR'],persona,validation,292
3151,去 for about one week,VV P NR NN NN,more,,,,persona,validation,293
3152,然后 也 没有 air conditioner,AD AD VE NN NN,more,,,,persona,validation,297
3153,然后 学校 里面 有 很多 monkeys,AD NN NN VE CD NN,1,['monkeys'],[5],['NN'],persona,validation,298
3154,然后 那里 也 有 很多 deers,AD PN AD VE CD NN,1,['deers'],[5],['NN'],persona,validation,300
3155,in front of me 然后 他 就 一直 瞪 着 我,P NN P NN AD PN AD AD VV AS PN,more,,,,persona,validation,305
3156,但是 现在 我 会 喝 一些 Latte,AD NT PN VV VV CD NN,1,['Latte'],[6],['NN'],persona,validation,310
3157,所以 我 就 只 都 喝 black coffee,AD PN AD AD AD VV NN NN,more,,,,persona,validation,312
3158,所以 就会 喝 一些 latte,AD AD VV CD NN,1,['latte'],[4],['NN'],persona,validation,315
3159,I always eat 山竹,PN AD VV NN,more,,,,persona,validation,330
3160,你 有 抱 过 koala bear,PN VE VV AS NR NN,more,,,,persona,validation,338
3161,嗯 Hi I'm 马 猜猜 and my English name is Ella um I was born and in Beijing,IJ NR NR NR NN CC NN NR NN VC NR NN PN AD VV CC P NR,more,,,,persona,validation,340
3162,呃 action movies and emotional movies,IJ NN NN CC JJ NN,more,,,,persona,validation,366
3163,呃 action voice 我 感觉 到 很 刺激 哈 emotion 的 这些,IJ NN NR PN VV VV AD VV IJ VV DEC DT,more,,,,persona,validation,368
3164,um view is very beautiful 嗯 我 觉得 冰岛 的 是 我,JJ NN VC CD JJ IJ PN VV NR DEG VC PN,more,,,,persona,validation,372
3165,呃 摄像机 去 record 呃 去 长 曝光 它 然后 才 能 拍 出来 那样 的 照片,IJ NN VV NR SP MSP VV VV PN AD AD VV VV VV JJ DEG NN,1,['record'],[3],['NR'],persona,validation,378
3166,嗯 actually i also like the iron man um best,IJ AD AD AD VV DT NN VV NN NN,more,,,,persona,validation,383
3167,嗯 do you watch all the,IJ VV PN VV DT DT,more,,,,persona,validation,391
3168,呃 do you have a hobby of collecting the movie's ticket,IJ VV PN URL CD NN P NR DT NN NN,more,,,,persona,validation,394
3169,呃 i with this habit only when i came to Hong Kong,IJ NN P PN AD AD AD AD VV P NR NN,more,,,,persona,validation,395
3170,然后 我 养成 一 个 去 一 个 国家 就 给 自己 寄 一 张 postcard 的 习惯,AD PN VV CD M VV CD M NN AD P PN VV CD M NN DEG NN,1,['postcard'],[15],['NN'],persona,validation,403
3171,所以 上次 跟你 去 台湾 我 也 寄给 了 你 一 张 postcard,AD AD VV VV NR PN AD VV AS PN CD M NN,1,['postcard'],[12],['NN'],persona,validation,405
3172,应该 是 去过 多少 个 国家 和 地区 就 有 多少 个 postcard 但 好像 有,VV VC VV CD M NN CC NN AD VE CD M NN AD AD VE,1,['postcard'],[12],['NN'],persona,validation,406
3173,朋友 圈 记录 下 自己 的 postcard 但是,NN NN NN LC PN DEG NN AD,1,['postcard'],[6],['NN'],persona,validation,410
3174,所有 的 homework,DT DEG NN,1,['homework'],[2],['NN'],education,validation,415
3175,我们 的 exam 的 话 half part,PN DEG NN DEG NN NR NN,more,,,,education,validation,416
3176,但是 open book,AD AD VV,more,,,,education,validation,418
3177,没有 想象 的 那么 easy,VE NN DEC AD NR,1,['easy'],[4],['NR'],education,validation,419
3178,因为 the professor will gives many,P DT NN NN AD JJ,more,,,,education,validation,421
3179,many question 你 你 在 课件 上 是 找不到 明确 的 答案 的,JJ NN PN PN P NN LC VC NN VA DEC NN SP,more,,,,education,validation,422
3180,呃 有 一些 group work 你 觉得 可以 去就 没有 必要 去 做 的 吗,IJ VE CD NN NN PN VV VV AD VE NN VV VV SP SP,more,,,,education,validation,427
3181,那 你 做 过 的 一些 group work 你 觉得 可以 被 啊 删掉 或者 要 更改 的,AD PN VV AS DEC CD NN NN PN VV VV SB SP VV CC VV VV SP,more,,,,education,validation,428
3182,I think 我 觉得 这个 depends on the,PN VV PN VV DT NN P DT,more,,,,education,validation,432
3183,的 professor 会 给 一些 比较,DEG NN VV VV CD AD,1,['professor'],[1],['NN'],education,validation,435
3184,啊 那个 course 就 是 professor 就 会有,IJ DT NN AD VC NN AD VV,2,"['course', 'professor']","[2, 5]","['NN', 'NN']",education,validation,439
3185,就是 它 会 它 呃它 有 那个 课 有 一 个 project 是 从,AD PN VV PN AD VE DT NN VE CD M NN VC P,1,['project'],[11],['NN'],education,validation,441
3186,呃 他 gives us schedule,IJ PN VV AD VV,more,,,,education,validation,443
3187,在 这个 诶 the whole project 上面,P DT IJ DT NN NN NN,more,,,,education,validation,444
3188,呃 为 我们 的 整个 project,IJ P PN DEG DT NN,1,['project'],[5],['NN'],education,validation,448
3189,每 星期 都会 有 一 个 呃 group meeting,DT NN NN VE CD M IJ NN NN,more,,,,education,validation,451
3190,我们 这个 project part 的 是 写 了 一万多 一万 多字,PN DT NN NN DEC VC VV AS CD CD NN,more,,,,education,validation,454
3191,I'm not sure if it's 呃 reasonable to us this kind of um project,NR NN NN AD AD IJ VV P AD PN VV P JJ NN,more,,,,education,validation,459
3192,一 个 project,CD M NN,1,['project'],[2],['NN'],education,validation,462
3193,有 policy 有 economic 有 各 种 energy 各种各样的,VE NN VE NR VE DT M NN NN,3,"['policy', 'economic', 'energy']","[1, 3, 7]","['NN', 'NR', 'NN']",education,validation,464
3194,所以 我们 在 每 一 个 topic 上面 其实 不 是 说 很 深入 的 去做 这 件 事情,AD PN P DT CD M NN NN AD AD VC VV AD VA DEC NN DT M NN,1,['topic'],[6],['NN'],education,validation,466
3195,指标 广泛 做 一 个 大 topic,NN AD VV CD M JJ NN,1,['topic'],[6],['NN'],education,validation,467
3196,呃 我们 的 topic 是,IJ PN DEG NN VC,1,['topic'],[3],['NN'],education,validation,469
3197,呃 the proposal for 呃 energy makes in china for twenty thirty and twenty fifty,IJ DT NN P IJ NN NN P NR P NN NN CC NN NN,more,,,,education,validation,470
3198,所以 呃 and the interesting for this um lecture is we only have eight students,AD IJ CC DT URL P PN AD VV VC PN AD AD VV NN,more,,,,education,validation,478
3199,and 每 周 我们 还有,CC DT M PN CC,1,['and'],[0],['CC'],education,validation,480
3200,呃 presentation 或者 debate,IJ NN CC NR,2,"['presentation', 'debate']","[1, 3]","['NN', 'NR']",education,validation,481
3201,一 个 energy 的 for example the first topic as remembered is the,CD M VV DEC P NN DT NN NN AD VV VC DT,more,,,,education,validation,483
3202,呃 if China should er develop the hydro hydraulic fracturing technology to exploit the natural gas,IJ NN NR NN NN NN DT NN JJ JJ NN P NN DT NN NN,more,,,,education,validation,484
3203,那个 一 个 一 个 一 个 essay 然后 是 一 个 debate 然后 每 周 都会 有 一 个 这样 的 一 个,DT CD M CD M CD M NN AD VC CD M NR AD DT M NN VE CD M JJ DEG CD M,2,"['essay', 'debate']","[7, 12]","['NN', 'NR']",education,validation,487
3204,呃 presentation 或者 debate,IJ NN CC NR,2,"['presentation', 'debate']","[1, 3]","['NN', 'NR']",education,validation,488
3205,然后 我 we will have three groups so,AD PN PN AD AD VV NN NN,more,,,,education,validation,489
3206,so sometimes 没有,NR NR VE,more,,,,education,validation,491
3207,呃 about three weeks or a month you have a presentation or debates on,IJ NN NN NN CC CD NN PN URL CD NN CC NN P,more,,,,education,validation,493
3208,呃 materials,IJ NN,1,['materials'],[1],['NN'],education,validation,496
3209,然后 做 一些 calculation 然后 group meeting 然后 write and meet,AD VV CD NN AD VV NN AD VV CC VV,more,,,,education,validation,497
3210,for the environment topic you have to 很多,P DT NN NN PN VV P CD,more,,,,education,validation,505
