所以我觉得呃being happiness是一种可以让我们的生活变得有意义的一种非常重要的,more,philosophy,train,9633
因为比如说你假如说你要很多很多cat company你要很多很多,more,philosophy,train,9635
我想说我要很多很多money但是我们要money是干嘛呀所以我们要变得happy当然我们想变happy有很多的方式对吧就是,4,philosophy,train,9636
你可以 变得happy然后你可以travelling你可以变得happy,3,philosophy,train,9640
你可以呃呃唱歌你也可以更happy你可以去呃,1,philosophy,train,9641
去那个呃hiking你可以更happy所以我觉得然后你有很多很多的friend你也可以更happy所以我觉得,4,philosophy,train,9642
在我们的人生当中我觉得happy是呃不能少的所以我觉得这其中一个,1,philosophy,train,9643
uh i agree with you就是你说那个,more,philosophy,train,9647
呃对对我们可再换一个换一个就ok了,1,philosophy,train,9651
嗯kill,1,philosophy,train,9654
嗯哼当我刚看到的时候我以为是kill,1,philosophy,train,9656
uh which do you choose you need to诶你你you want to save one or save ten uh firstly just say this number,more,philosophy,train,9664
so here你made了一个assumption就是说,more,philosophy,train,9666
no life is not simple but uh first part嗯,more,philosophy,train,9669
嗯i i just i just give an example,more,philosophy,train,9673
um not习近平but um very uh famous people uh maybe,more,philosophy,train,9674
and uh you are on a a a a a ship and that ship will sink will will will sink down然后呃,more,philosophy,train,9676
yes我会给他们一个骰子可能让他们自己去判断自己的命运,1,philosophy,train,9685
go die我觉得没有人愿意吧因为命运是掌握在自己的手里那我觉得,more,philosophy,train,9690
啊我做不出那么残忍的事情那就由上天决定吧who uh will die who will save,more,philosophy,train,9691
嗯这是取决于你的situation,1,philosophy,train,9695
呃如果说这十他们都是equal他们都是make make something correct但是你们一定要,more,philosophy,train,9697
呃那我觉得十杀十个人去save一个人是非常非常的不合理的,1,philosophy,train,9699
但是如果这个问题有意义的话我们就需要做一些judging就需要有一些assumption,2,philosophy,train,9700
就比如说那一个人是呃do something correct 但是那个十个人就是,more,philosophy,train,9701
非常非常的naive然后他们就是呃,1,philosophy,train,9702
当时看到课本上的一个问题就是说有十个人在一个废弃的deserted的的一个一个铁轨上玩嘛,1,philosophy,train,9703
那一个人是在那个那那abandon的这个,1,philosophy,train,9706
呃这个railway上玩但是那个一个人呃十个人是在那个,1,philosophy,train,9707
question会比较meaningful否则的话我觉得,2,philosophy,train,9710
呃这个会比较boring我觉得在这种情况下我会考虑一下我可能还是会kill十个人去save一个人,3,philosophy,train,9711
因为当你save一个人的时候你save的是thousands和millions people而不是只是,more,philosophy,train,9712
而不是只是save一save了一个人你save的是这个rule和save了这个system,6,philosophy,train,9713
如果你把你如果 呃如果鼓励encourage people去做那些,more,philosophy,train,9714
这种breaking the rule的事情的话那么,more,philosophy,train,9716
得到的是penalty而不是reward,2,philosophy,train,9718
整个系统就会break down你就没有办法再去任对人们有任何的约束力了所以我觉得这时候我宁愿kill ten people也不也不会,more,philosophy,train,9720
愿意去kill那个一个人我觉得因为那个,1,philosophy,train,9721
呃save那一个人save的是million of people而不是save只save那一个人,more,philosophy,train,9722
就算他是scientist他是artist,2,philosophy,train,9725
可是你其他的common people你也有它的价值啊比如说那个有一个人他是农民那我为这个国家呃我付出了什么我种地我为大家呃,more,philosophy,train,9726
什么的如果我我就是一个普通的教师我虽然没有人家scientist那么那么厉害,1,philosophy,train,9729
呃可以为人类的technology science做贡献但是我自我自己培养了下一代啊呃所以我觉得每个人都有他的意义,more,philosophy,train,9730
就为什么非要kill kill kill ten people to save one呢这个one可能不是people啊我们可以想得别的东西我们可以想到,more,philosophy,train,9732
呃呃the universe,more,philosophy,train,9733
我最后拯救了the universe,more,philosophy,train,9738
我觉得会让学生沉迷于这个手机可能是chatting呀or嗯,2,technology,train,9743
嗯um as a child is better for you to um,more,technology,train,9749
就um I think,more,technology,train,9768
的话不一定非得给他们一个smart phone可以是一个,more,technology,train,9774
呃智能手表啊之类戴个手环这样也可以让父母就可以locate到他们在哪里然后这样其实,1,technology,train,9775
更多smart phone对孩子意义也可能还是娱乐吧,more,technology,train,9777
所以我觉得在school time的时候可以不让他们带手机就是回家的时候,more,technology,train,9779
在父母的guidance下可以使用一小阵子,1,technology,train,9780
like we chat and微博,more,technology,train,9786
what is going on in this world嗯,more,technology,train,9789
social media其实应该还是促进了人们的connections吧,more,technology,train,9791
毕竟你现在可以跨国跨什么可以视频可以face time,more,technology,train,9792
social media上面那肯定不行因为,more,technology,train,9795
um actually i think uh like the就是朋友圈的话它其实是,more,technology,train,9804
也不一定是完全了解那个人但起码是那个人update他的生活然后呃就如果你们比如说你跟你的好朋友隔了好远好远,1,technology,train,9805
呃不像去和陌生人的交友不需不会使用到这些social media,more,technology,train,9810
uh yeah because呃我觉得social media对我来说是一个比较私密的东西,more,technology,train,9811
就是是我愿意说什么我才会在social media的上面说就是这是一个我愿意展示的自己然后我也不太愿意陌生人去,more,technology,train,9812
那你你觉不觉得在线上的话social media可以,more,technology,train,9814
拉近我们的距离可以strengthen our relationship但是在线下的话如果你和一个朋友见面你手里老玩着手机你觉不觉得会,more,technology,train,9815
而当你有机会在线下联系的时候当然是要enjoy your time,more,technology,train,9819
呃don't wasted on your smart phone or social media,more,technology,train,9820
嗯so I think,more,technology,train,9821
呃you may believe the嗯呃you may believe social media is a,more,technology,train,9822
我觉得那个什么事情都有它的pros and cons就看我们怎么对待和利用吧我们,more,technology,train,9832
嗯那那我有一个问题就是你刚刚提到了social media可以提供信息,more,technology,train,9835
比如说你会看很多公众号的文章articles但是你未必可以沉下心来读一本书,1,technology,train,9837
呃I think it's a better flash,more,technology,train,9842
information that can that呃the news happened around us,more,technology,train,9845
它是是是之前published的就是一个书它讲的可能是,1,technology,train,9847
如果没有这个social media我觉得我不是那种会,more,technology,train,9850
所以可能呃很多都是useless的information你觉得这个观点,2,technology,train,9855
不仅像你说的碎片化而且还有很多是fake的还有很多虚假的,1,technology,train,9858
我们肯定不能把它当成the only呃data source,more,technology,train,9860
学术方面的话 其实国内也有很多 学术很厉害 的 嗯 professor之类的 但是可能整体的氛围环境 没有国外顶尖,1,education,train,9866
呃what's the呃,more,persona,test,4
no我专业是那个i s m information systems management,more,persona,test,9
ok福建,1,persona,test,28
um运动啊男生一般不都喜欢运动,1,persona,test,55
哦这么technical,1,persona,test,66
computer languages是,more,persona,test,68
嗯yeah,1,persona,test,80
所以我上学期也学了python,1,persona,test,81
也没有很多girls night,more,persona,test,131
大多数night就是一直在床上睡觉,1,persona,test,132
嗯所以你现在还是比较focus在找工作这件事上,1,persona,test,138
但那个办那个 i n g i a n g是不是只有之后打算留香港的人才能,more,persona,test,143
想过但是因为最近project有点多,1,persona,test,150
六月一号两门final吗,1,persona,test,151
呃i live in,more,persona,test,156
uh呃,1,persona,test,161
深圳啊或者是上海这种比较大的城市会有更多opportunity,1,persona,test,188
那你有没有什么favourite foods,more,persona,test,190
嗯I like hot pot,more,persona,test,193
嗯spicy food,more,persona,test,195
[UNK] very spicy food也不辣,more,persona,test,199
ok所以我come from福建,more,persona,test,207
所以我的我的parents我的妈妈是chemistry老师and我的爸爸是history老师,4,persona,test,208
那个玩basketball的然后我有时候有时候会邀我的friends啊一起打在就是after class的时候,more,persona,test,211
他的名字叫Tony,1,persona,test,214
对我平时然后都喜欢跟Tony一起玩,1,persona,test,215
然后呃我也喜欢play basketball,more,persona,test,225
对所以我们以后可以一起去play basketball,more,persona,test,226
然后刚忘了讲你你是念什么major的,1,persona,test,227
哦我我在u g的时候念的是electric engineering,more,persona,test,228
但是我现在换major了换成computer engineering,more,persona,test,229
在念呃computer engineering对那u g的时候我是在台湾,more,persona,test,232
对台湾的台湾大学National Taiwan University念,more,persona,test,233
就是你们你们的department大不大,1,persona,test,238
就professor多不多啊,1,persona,test,239
哦我们的department大概我们有四间,1,persona,test,240
然后总共的professor大概有呃一百多位,1,persona,test,243
呃大概一千位的students,1,persona,test,246
感觉跟我们跟我们department size差不多,more,persona,test,248
对我们我们professor大概也有七八十位,1,persona,test,249
对然后我们U G的时候我们每我们会有分那个,more,persona,test,251
然后每个班会有一个tutor,1,persona,test,253
就是就是我们的senior,1,persona,test,254
来来到我们的tutor然后会带就是一开始的时候会带我们融入集体,1,persona,test,255
就是会带我们组织一些activity,1,persona,test,256
对带我们认识new friends之类的,more,persona,test,258
那你现在住在Hong Kong大概住了多久,more,persona,test,259
所以你还蛮喜欢也蛮习惯Hong Kong life嘛就是,more,persona,test,264
呃food的啊或者是,1,persona,test,266
啊lifestyle啊之类的,1,persona,test,267
就是像那些就是没有deadline的时候也不会那么stress,2,persona,test,269
是这里的住宿还有食物这些都比较expensive,1,persona,test,272
我我自己是之前的这边exchange就是我在这边当exchange students,more,persona,test,276
然后当了one semester,more,persona,test,277
一个one semester在这边念书,more,persona,test,278
然后再回来做graduate students,more,persona,test,281
叉烧饭yeah it's,more,persona,test,287
太expensive,1,persona,test,291
就吃的方面还算是normal,1,persona,test,292
tell一些你现在做什么research方向,2,persona,test,295
所以我们现在开始talk about our research topics,more,persona,test,297
所以我我现在主要在做啊就是dialogue system相关就对话系统的研究,more,persona,test,299
就是这些dialogue system它其实是有任务去完成的就不是像是一般的chitchat,more,persona,test,304
这chitchat就像是说,1,persona,test,305
那 dialogue system就像是说哎它其实要帮我们,more,persona,test,308
然后呃或者是去book一个电影的票啊或者是,1,persona,test,311
呃怎么之类的就是我们希望透过多轮就是monitor的方式然后最后让这个system可以帮助我们完成某一项任务,2,persona,test,312
来hong kong的时候是做那个,more,persona,test,317
那种experience,1,persona,test,320
呃senior to support我去去,more,persona,test,321
这方面的study,1,persona,test,323
一开始的学习过程还是挺tough,1,persona,test,325
后来也做了一段时间sentiment analysis,more,persona,test,327
对这一块算比较easy the part然后,more,persona,test,328
对我也做过一些generation task,more,persona,test,329
一些文章评论的generation,1,persona,test,331
这个是我觉得比较interesting part的的那个topic,more,persona,test,332
就是他的任务就是说嗯给你一个article,1,persona,test,335
就是user去回去respond一些就是interesting的,3,persona,test,337
如果现在有一个呃问题问一下就是why why did you come to Hong Kong,more,persona,test,342
大陆继续念啊不去呃US,1,persona,test,345
去念研究所那为什么选择来Hong Kong,more,persona,test,346
我觉得Hong Kong这样比较in between就是western还有eastern的的那种,more,persona,test,347
的的那种我culture,1,persona,test,348
比较就是对我来说比较new但是又就是说比比较容易习惯,1,persona,test,352
听起来蛮make sense我当初来,more,persona,test,358
就当初在做exchange student的时候就在apply to这个program的时候其实我是可以选择我要往哪个方向,more,persona,test,359
那我当初其实来选择来 是一个i'll say it's like a mistake,more,persona,test,360
mistake is because我当初其实原本是想要往US去走但我那时候是在the third i remember third year,more,persona,test,361
对再说apply for the fourth year i will我觉得我去exchange是在第四年的时候但是我apply是在third years的时候apply,more,persona,test,362
对然后那时候apply的时候很很忙就是you know too too many,more,persona,test,363
activities different kind of activities对有时候去忙一些那个舞会啊party呀有时候忙一些领队啊就是the low summer camp for students so i have lots of different kinds of,more,persona,test,364
activities所以当时呢就很,1,persona,test,365
from our department如果我们要去申请,more,persona,test,368
就是美国学校的exchange的话托福toefl toefl score need to be like over one hundred and five,more,persona,test,369
但是我就只有我不到一百才九十几那就 什么都没 就考到就做不到所以说就没办法去填任何在美国的的graduate school,more,persona,test,371
找个地方which is speak in english,more,persona,test,373
like所有的教授什么都会说中文,1,persona,test,377
就professor就第一个是这个学校的rank也不要,2,persona,test,380
也也是英语方向为主然后整个亚洲这样看起来不是Hong Kong就是Singapore,more,persona,test,383
就 我们我们的department跟这边的那个 engineering有合作所以就过来,2,persona,test,386
not what I expected in the beginning but just对最后就回到这里,more,persona,test,388
那你来之前的时候已经想好你的major了吗,1,persona,test,389
就是你在申请就是不认识American University或者就是Hong Kong的Singapore的,more,persona,test,391
就是你已经想好你要念哪个major了吗,1,persona,test,392
major你是说大学的时候的major,2,persona,test,393
我是说就是postgraduate的major,2,persona,test,394
就是你申请那些university你不是要applied就是,2,persona,test,396
不同的major吗,1,persona,test,397
我的方法比较不一样是因为在做extra申请extra的时候不用选你要去哪一个department,3,persona,test,399
就你要申请去交换你并不需要去说哦我要去哪一个department交换是直接选school,2,persona,test,400
我要去这个university做交换,1,persona,test,401
所以但是跟那这跟major没关系的你说的major可能是哦我接下来要apply到graduate school的时候我要往computer science和往electric engineering,more,persona,test,402
还是company engineering去做这个这个地方是是要决定的,more,persona,test,403
对那我当初其实是我本科是e background,more,persona,test,404
我们的department其实hardware跟software其实是各半,3,persona,test,406
graduate school就是往software software related的方向去走,more,persona,test,409
我并不是要做N L P的对我并不是要做natural language processing,more,persona,test,411
我原本是想要做robotics相关的事情,1,persona,test,412
但是我的supervisor就跟我说也不是supervisor就是我的呃,2,persona,test,414
呃possible supervisor,more,persona,test,415
也就是我现在supervisor呢就跟我说哎那你过来跟我做我就给你一些robotics相关的题目啊这样子做那我就说哎那其实,2,persona,test,416
感觉还不错robotics就是robotics mix with language application,more,persona,test,417
对我的我undergraduate的时候学的major也是,2,persona,test,423
也是那个hardware,1,persona,test,424
然后在打算申请graduate school的时候我考虑过挺多major的,more,persona,test,425
那个往material的方向走或者往那个integrities,2,persona,test,427
呃secrete方向走,1,persona,test,428
或者就是往往那个software方向走,1,persona,test,429
对就是当时考虑过挺多major的,1,persona,test,430
然后我也面试了很多不同的professor,1,persona,test,431
当时其实有一个就是做communication的professor想找我进组,2,persona,test,433
然后但是我当时读了很多相关的paper,1,persona,test,434
that's the reason我来就是最后决定做那个,more,persona,test,437
还是做software的方向,1,persona,test,438
那不如我们就跳到下一个topic topic吧,more,persona,test,441
嗯why,1,sports,test,452
我只参加最后final的体测,1,sports,test,468
那你现在会不会去gym打那个壁球,1,sports,test,485
我记得学校那个gym那边,1,sports,test,489
所以你平时就现在大部分时间还是tennis就打网球,1,sports,test,494
soccer吧,1,sports,test,503
嗯所以你平时会看Olympic games吗过去的几届,more,sports,test,554
嗯i i mean many girls,more,sports,test,578
ok那,1,sports,test,594
然后 高高三是我最胖的时候because I呃do not go out i just呃stay,more,sports,test,606
and嗯and I eat for dinner eat for lunch eat for eat breakfast and then study and go to bed so,more,sports,test,607
like like呃,more,sports,test,612
嗯yeah因为体积比较小,1,sports,test,613
是因为比较灵活吗flexible,1,sports,test,615
嗯但是像running啊或者是举重这种东西就比较不可能男男生就肯定会比女生,1,sports,test,616
呃你是说呃你有一些就你最喜欢的sport是什么,1,sports,test,620
一个是basketball一个是badminton,2,sports,test,623
首先为什么basketball呢因为就是,1,sports,test,624
make friends啊就,more,sports,test,631
对然后badminton呢,1,sports,test,632
其实呢badminton有一个就是badminton因为basketball的话主要是,3,sports,test,634
就是male friends一起玩,more,sports,test,636
badminton其实可以就是,1,sports,test,638
你可以邀一些你的就是female friends,more,sports,test,639
因为你不可能邀你的female friends去说走我们去play basketball,more,sports,test,644
对吧但是通常就是说badminton是一个很好的途径去帮助你,1,sports,test,645
我觉得是tennis,1,sports,test,646
学过tennis,1,sports,test,649
就是特别不好掌控那个就是你bracket的balance,2,sports,test,657
另外一个因素呢是就是the the court for tennis,more,sports,test,660
不喜欢那些极限运动就是too risky,more,sports,test,667
就是sport可以就是,1,sports,test,670
用就是可以发挥你的strength,1,sports,test,671
对就是那些一些basketball或者soccer对,2,sports,test,672
就是说as a beginner you can play well at the first time,more,sports,test,675
对我呢这是我也是觉得take那个,1,sports,test,676
badminton是一个比较好学的就是说,1,sports,test,677
the first time你就可以enjoy in这个sport,more,sports,test,678
比较容易学的是swim,1,sports,test,681
对不知道可能我有这个talent因为我就是,1,sports,test,682
在elementary school的时候就我当时,more,sports,test,683
就是我可以就是swim properly,more,sports,test,687
我在生活在沿海的地方就near sea,more,sports,test,691
而且我parents对就是也经很喜欢游泳,1,sports,test,694
呃是因为我比较喜欢篮球所以我喜欢的运动员有Michael Jordan啊,more,sports,test,695
还有James Harden啊,more,sports,test,696
还有LeBron James,more,sports,test,697
um那个第一是Michael Jordan,more,sports,test,698
首先呢他他就是打球的方式非常fancy,1,sports,test,699
就是he's faster stronger and more scared for than the other players,more,sports,test,701
另一个呢比较欣赏的就是Corey,1,sports,test,705
因为他的得分方式非常efficient,1,sports,test,706
to to get a score to去把人挤走开然后然后去一些灌篮得分之类的,more,sports,test,711
但我觉得three pointer是一个非常efficient的一个方式去得分,more,sports,test,712
说到得分后卫我最喜欢的得分后卫是McGrady Tracy McGrady,more,sports,test,715
对他当时是我的idol因为当时就是,1,sports,test,716
就是 a famous chinese player姚明,more,sports,test,717
他当时也在那个Houston Rockets跟team up with McGrady,more,sports,test,718
对然后当时that's the reason I know the um the famous player McGrady,more,sports,test,719
然后McGrady他本身打球就是也是特别帅的那一种,1,sports,test,722
对他是一个就是特别有talent的一个player,2,sports,test,723
而且他的先锋他的lay up他的那个crossover都非常的非常的标准非常的那个具有威胁性,more,sports,test,724
但是我觉得homework还蛮重要的就是我觉得对我来说是一个quantity的问题,2,education,test,740
对他们来说可以强化他们的memory呀什么的,1,education,test,748
作业还是能让我们有对学到的一些concepts能有一进一步的运用,1,education,test,750
那你呃当初为什么选择来UST读master呢,2,education,test,764
那我呃嗯Why you choose Hong Kong instead of other other foreign countries like US or Australia,more,education,test,773
HK啊C,2,education,test,794
呃yeah he recommended me to,more,education,test,797
嗯就是我表哥他之前也来这里念的master,1,education,test,799
我不觉得one year有点短,more,education,test,803
我觉得one year,more,education,test,804
招人的时候会觉得one year,more,education,test,806
yeah我现在觉得哦我觉得compare to um,more,education,test,812
跟平时跟part time一起学,more,education,test,833
你不是本来就深圳人吗不会说cantonese吗,1,education,test,837
那你平时怎么跟local交流啊,1,education,test,841
那logo呢,1,education,test,862
校服上面没有学校的logo吗,1,education,test,863
you can not wear your呃clothes,more,education,test,871
学生没有那种就是self awareness,more,education,test,876
初中从小学我不知道你们是初中跟小学有没有uniforms,1,education,test,885
不能去decide呃你喜今天想要穿什么衣服明天想要每天都穿一样的,1,education,test,888
个人的personalities还有那个,1,education,test,891
然后一直在考虑budget的问题,1,education,test,915
不过后来就是focus在先把G P A提高吗,more,education,test,917
因为G P A不是一个硬性条件吗,more,education,test,918
那我们每天就每每次期末都先刷G P A,more,education,test,919
其实我那时候非常的urgent就是我到了,1,education,test,920
大四上学期好像是反正好像是六月份的时候才开始准备IELTS,1,education,test,921
然后准备了一个月考完之后又用了一个月准备G math,more,education,test,922
嗯你觉得那你为什么会呃你就是觉得国外更open minded然后有更多,more,education,test,930
那to be honest你觉得,more,education,test,933
嗯这边的schedule每天都排的很满然后很紧,1,education,test,937
是吗你是觉得这边的我是说这边Hong Kong的schedule很紧,more,education,test,938
但是你们不觉得平时也有很多due要赶吗,1,education,test,939
对business那边social活动多一点就有很多活动要参加,2,education,test,944
就是会有很多呃比如说跟alumnus聚会啊一起吃饭然后用就是,1,education,test,947
嗯那种活动或者是你去参加lunch talk就会请一些比如说fin tech有你感兴趣的一些fin tech然后又是ai呀,more,education,test,949
回到我们的那个 lecture room那边去做一个talk,more,education,test,951
sandwiches或者是其他东西分给我们吃然后我们就边吃边听他分享share他的一些他们公司的一些东西,2,education,test,953
对因为就是很经常就是我们早上上面有个lecture刚上完然后中午去听一个lunch talk,more,education,test,955
哦那是诶你们刚开学不会拍那个portrait吗,1,education,test,960
没有吗那可能business school有的就会让我们穿,more,education,test,962
正装或者拍portrait拍个人的还有几,1,education,test,963
interview或是一些,1,education,test,966
呃work shop学校应该也有统一的的work shop,more,education,test,967
那种关于呃着装啊还有关于那些关于interview skills的东西所以you need to have um to dress formal,more,education,test,968
AI最近这么火,1,technology,test,971
对啊大家最近都是觉得AI有一天能够replace人类,2,technology,test,972
能就是帮人类做很多work,1,technology,test,973
就是still long way to go,more,technology,test,976
我认为现在的AI比如说在,1,technology,test,978
self driving方面自动驾驶方面,more,technology,test,979
我们还是不能够trust AI,more,technology,test,980
is too risky我们不能,more,technology,test,982
去全部赌在A去全部押在AI身上,2,technology,test,985
因为如果你让AI去drive a car,more,technology,test,986
他他make a mistake,more,technology,test,989
AI做出了一个错误的判断,1,technology,test,990
会关系到一个passenger的一个性性命,1,technology,test,993
我要问题就是有没有一个choice就是说可以停车,1,technology,test,995
就是hard choice,more,technology,test,999
都是一个hard choice,more,technology,test,1001
对我觉得首先呢我觉得AI呢是,1,technology,test,1002
很大程度上是属于那种data driver,more,technology,test,1003
取决于他当时build这个AI system的时候他有没有考虑过这种情况,more,technology,test,1005
第二个呢就是你因为根据你的scenario的不同它可能会make different uh,more,technology,test,1006
对因为就是machine它不会思考我们很难去它是像像一个black box,more,technology,test,1011
所以说我们很难去判定说就是说它hundred percent会make this decision,more,technology,test,1012
另一个呢就是responsibility的问题,1,technology,test,1014
因为mistake是even human make mistake,more,technology,test,1015
然后对比如说一些就是car accident啊之类的所以说很难免就是机器也会遇到但我们在遇到这个问题的时候谁应该负这个责任,more,technology,test,1016
因为他们如果要sell这个technology他们就要take the responsibility take the risk,more,technology,test,1019
但是在零点零点一percent的几率就是就是需要这个降落伞公司来承担,1,technology,test,1022
其实我觉得呢要分不同的situation,1,technology,test,1026
当你的公司跟你的customer,1,technology,test,1028
说明好在在你sell你的product的时候你就跟他说明好比如说,2,technology,test,1029
我这个我这个self driving car它的安全性能只有百分之九十五,more,technology,test,1030
就是说你有五percent的概率会会有accident happen,more,technology,test,1031
如果你customer在知道这个会有五percent的accident,3,technology,test,1032
那个happen的几率下你都来买了这辆车然后你使用了self driving的这个功能,more,technology,test,1033
我觉得那这样的话就是应该customer他就是他负这个就是说如果真的accident happen的话就应该是customer他负这个责任,more,technology,test,1034
但是如果你就是单纯的sell这个technology就是说告诉他就是我的我self driving这个方向是perfect,more,technology,test,1035
我没有mention就是any drawback就是我就告诉你我这个这个function它能work他work properly,more,technology,test,1036
然后如果这样的话accident happen的话我觉得就是company要take要负这个责任,more,technology,test,1037
这个这个这个function它是被他的enemy他的被那些敌方的就是对手公司,2,technology,test,1039
那这个又是另一回事那就是第三方那个take this responsibility,more,technology,test,1041
对我同意就是self driving car它是一个非常high standard的那个technique,more,technology,test,1044
就是说首先呢它要考虑的scenario比较复杂就是当你在城市里,1,technology,test,1045
使用这个function的时候,1,technology,test,1046
第二个呢它的测试也很很复杂就是说你在测试的时候你只能simulate这个scenario,2,technology,test,1047
你不能去把它放在真的环境下去测试它因为这个万一那个accident happen怎么办,more,technology,test,1048
对然后所以说你的你当你测试的时候你说我我这个百分之九十九percent,1,technology,test,1049
是不会不会有这样意外发生的但是你换到了真实的 scenario又是另一回事,1,technology,test,1050
对但是除了self driving car也有一些比较就是low low standard的那些technic,more,technology,test,1051
ai可以就是很大很大程度上改善我们的生活比如说什么一些translation啊还有一些就是,2,technology,test,1052
好那我们现在开始我们第二个topic就是你认为你就是你认为children应不应该有自己的smart phone,more,technology,test,1055
我觉得呢就是有smart phone没smart phone就是是一个类似于双刃剑,more,technology,test,1056
其实首先呢现在就是在他们那个generation就是most of people have smart phone,more,technology,test,1057
对因为就是有有的甚至就是老师布置作业就是他可以创建一个group,1,technology,test,1058
我就在那个group这样info你们,2,technology,test,1060
对但是它也有它的drawback就是说啊就是有手机可以玩一些很多很多游戏之类的会影响学习,1,technology,test,1062
去guide those kids,more,technology,test,1064
当然我小时候我也没有smartphone但是呢我是小时候比较早接触过那个电脑,1,technology,test,1068
就是 surfing the internet,more,technology,test,1071
close 嗯很多my friends in my generation,more,technology,test,1076
这么fancy,1,technology,test,1079
你要就是教导就是自己的孩子如何使用smartphone是一个非常关键的,1,technology,test,1081
so呃,1,technology,test,1082
嗯I think,more,technology,test,1085
stories呃will be,more,technology,test,1090
so you will walk slowly and slowly and then you you you should呃,more,technology,test,1094
but for iphone you will be more呃,more,technology,test,1096
还有ipad,1,technology,test,1102
还有iphone,1,technology,test,1103
还有ipod,1,technology,test,1104
三件套Mac吗,1,technology,test,1106
我们也有Mac,1,technology,test,1107
你觉得Mac和Windows比哪个,2,technology,test,1109
哦I see,more,technology,test,1111
device上面使用,1,technology,test,1116
对我们有syntax的课,1,technology,test,1120
都得学R语言,1,technology,test,1124
我们也学big big data 然后我们主要是拿它来做一些,more,technology,test,1127
呃对它analyzed或者是哦对就你刚你说的那些东西,1,technology,test,1128
就是说给一些data set然后你,more,technology,test,1129
做一些优化啊cleaning啊,1,technology,test,1130
然后再建一个model去optimization这样,2,technology,test,1131
做optimization然后再去做预测主要还是做预测,1,technology,test,1132
也不是也不完全是ai,1,technology,test,1133
我觉得python可能会用到一些 neuralnetwork还有deep learning的东西,more,technology,test,1134
就之前运用到的一些都是一些现存的package,1,technology,test,1136
整个过程是怎么去做怎么去洗数据怎么去最后去建模到做prediction但是,1,technology,test,1140
呃language那个,1,technology,test,1141
computer language还有problem language的东西我还是不太懂,more,technology,test,1142
哦stock吗对有,1,technology,test,1145
还有就是比如说会呃我们上次就我上次做的一个project是,1,technology,test,1147
大陆的那个OFO它的一个过去在不同的年份不同的时间点的用量然后去,1,technology,test,1149
问题就是B基本上都是一些business related的project,more,technology,test,1153
哦那个是那个是wind好像是做,1,technology,test,1157
就是感觉很fancy,1,technology,test,1159
ai有关的东西吗,1,technology,test,1163
还有呃so,1,technology,test,1166
是不是像ocr那种语音识别,1,technology,test,1180
那图像识别其实上学上个semester我们,1,technology,test,1182
对反正我们就只能做一些这种比较entry level的东西,more,technology,test,1185
都是很entry level的东西,more,technology,test,1191
我们一直是我们讲的是privacy的问题block,2,technology,test,1192
privacy嗯,1,technology,test,1196
我当时学privacy的时候也是觉得,1,technology,test,1199
block chain是一个非常复杂的技术因为我当时在网上搜了很久,more,technology,test,1200
就大部分还是比较偏 finance这一块,1,technology,test,1205
那你觉得ai,1,technology,test,1207
会有很多privacy是吗,1,technology,test,1208
你们之前有聊过一个ai robot,more,technology,test,1210
然后它可能会record your personal life,more,technology,test,1213
手机的applications都会运用到定位的功能,1,technology,test,1247
很多其实很多用户在下download一个,1,technology,test,1249
app的时候他们不会去,1,technology,test,1250
认真的看那个呃协议条款就是你要他其实是要先拿到你的consent然后才就是说你同不同意我们去collect你的这些data,3,technology,test,1251
香港他们很注重privacy的问题,1,technology,test,1254
他们之所以不用Alipay的原因就是因为啊他们觉得Alipay很轻易的就能,2,technology,test,1255
credit card或者是octopus card这种东西,more,technology,test,1259
去使用这个app就直接捅一捅一下就下去所以不会很仔细地看这些东西,1,technology,test,1264
mobile payment的,more,technology,test,1276
可以用mobile payments但是大多数一些奢侈品品牌或者是一些mall里面,more,technology,test,1278
是不能用这些mobile payment,more,technology,test,1279
他们还考虑到安全问题因为alipay你去,1,technology,test,1282
sign in的话只需要你的一个,more,technology,test,1283
mobile phone number还有你的嗯,more,technology,test,1284
verification code输进去之后就可以了,more,technology,test,1290
其实也是之前做了一个project的,1,technology,test,1299
做了一个关于这方面的调查然后再加上之前学了一些关于technology privacy的东西,more,technology,test,1301
比如mac,1,technology,test,1311
你就说说为什么你是除了说刚才很fancy的那种,1,technology,test,1312
嗯ok,1,technology,test,1314
小朋友我回想一下when i was in elementary school,more,technology,validation,1
就是其实主要的功能就是打电话然后跟parents联系,1,technology,validation,4
偶尔跟friends传传messages,2,technology,validation,5
smart phone越来越普及了,more,technology,validation,7
可能餐厅里呀或者是在搭那个地铁的时候看到小朋友们其实有时候手上都会拿着smart phone在玩,more,technology,validation,10
但至于小朋友他们要不要use smart phone呢,more,technology,validation,11
那个economic state就买不买得起这个smart phone给小朋友如果买得起的话我觉得,more,technology,validation,15
可以给小朋友一个smart phone,more,technology,validation,16
那如果有smart phone的话其实,more,technology,validation,21
共同的topic可以聊,1,technology,validation,23
然后再来就是smart phone它的功能有的时候,more,technology,validation,28
是一个positive的,1,technology,validation,30
呃在跟friends上面去他们要有他们自己的沟通管道,1,technology,validation,35
a smart phone下面也有很多learning的apps啊他们也可以利用这些东西来,more,technology,validation,37
这些children smartphone,more,technology,validation,41
没有办法的self control所以他们就会沉迷于一些手机的games啊或者是,more,technology,validation,43
所以candy crush就是一个kill time很好的,more,technology,validation,57
